unique_key,created_date,closed_date,status,descriptor,borough,street_name,latitude,longitude,age_days,traffic_volume,aadt,nearby_crashes,pavement_crash_nearby,risk_score,urgency_tier,urgency_label,fix_days_estimate,prob_low,prob_medium,prob_high,prob_critical,scored_at,borough_encoded,month,day_of_week,has_nearby_accident,closed_date_dt,days_to_close
68702534,2026-04-17 09:45:22,2026-04-17 16:51:00,Closed,Pothole,QUEENS,nan,40.66487130427109,-73.77233619535336,8.30953119,4959.1547619047615,4660.0,2,0,18.299999237060547,0,Low,30,0.999,0.001,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 16:51:00,0.0
68700132,2026-04-17 09:44:16,,Open,Pothole,STATEN ISLAND,nan,40.61025644946452,-74.13231216922925,8.310295078888888,23788.714285714286,2762.0,10,1,58.0,2,High,14,0.42,0.29,0.174,0.116,2026-04-25 17:11:05,4,4,4,1,,
68729567,2026-04-17 09:41:14,2026-04-18 13:51:00,Closed,Pothole,QUEENS,nan,40.744640341462166,-73.8335444492543,8.31240156037037,4959.1547619047615,4660.0,9,1,29.0,1,Medium,14,0.044,0.955,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 13:51:00,1.0
68701091,2026-04-17 09:41:10,2026-04-17 09:41:10,Closed,Pothole,QUEENS,nan,40.727058400631655,-73.87063089613612,8.312447856666667,4959.1547619047615,4660.0,7,0,24.600000381469727,0,Low,30,0.613,0.387,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 09:41:10,0.0
68731121,2026-04-17 09:40:18,2026-04-18 13:08:00,Closed,Pothole,QUEENS,nan,40.760254468857475,-73.83492043902002,8.313049708518518,4959.1547619047615,4660.0,23,1,30.0,1,Medium,14,0.014,0.986,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 13:08:00,1.0
68734007,2026-04-17 09:39:53,2026-04-18 12:10:00,Closed,Pothole,QUEENS,nan,40.79595431371528,-73.8267562471417,8.313339060370371,4959.1547619047615,4660.0,2,0,20.600000381469727,0,Low,30,0.999,0.001,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 12:10:00,1.0
68728136,2026-04-17 09:37:56,2026-04-18 09:05:00,Closed,Pothole,QUEENS,nan,40.77696327334447,-73.84801086453379,8.314693227037036,4959.1547619047615,4660.0,8,1,27.899999618530273,1,Medium,14,0.199,0.8,0.001,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 09:05:00,0.0
68729570,2026-04-17 09:37:25,2026-04-18 08:22:00,Closed,Pothole,QUEENS,nan,40.77574353756954,-73.84720127258007,8.315052023333333,4959.1547619047615,4660.0,6,1,24.399999618530273,0,Low,30,0.918,0.082,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 08:22:00,0.0
68706869,2026-04-17 09:37:08,2026-04-17 09:37:08,Closed,Pothole,STATEN ISLAND,nan,40.61307793694791,-74.12255699238123,8.315248782592592,23788.714285714286,2762.0,14,1,38.0,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,4,4,4,1,2026-04-17 09:37:08,0.0
68706881,2026-04-17 09:27:55,2026-04-17 09:27:55,Closed,Pothole,QUEENS,nan,40.721376471944154,-73.79029310984477,8.321649245555555,4959.1547619047615,4660.0,10,0,30.100000381469727,1,Medium,14,0.004,0.996,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 09:27:55,0.0
68698185,2026-04-17 09:24:45,2026-04-17 09:24:45,Closed,Pothole,BRONX,nan,40.81916263363138,-73.87981290417615,8.32384831962963,6677.6,6655.5,0,0,20.899999618530273,0,Low,30,0.999,0.001,0.0,0.0,2026-04-25 17:11:05,3,4,4,0,2026-04-17 09:24:45,0.0
68703026,2026-04-17 09:23:59,,Open,Pothole,MANHATTAN,nan,40.74291043907456,-73.99280410305454,8.324380727037036,16591.571428571428,6876.0,35,0,62.7,2,High,7,0.373,0.313,0.188,0.125,2026-04-25 17:11:05,0,4,4,1,,
68699630,2026-04-17 09:21:24,2026-04-17 09:21:24,Closed,Pothole,STATEN ISLAND,nan,40.53716529880288,-74.15406647939025,8.326174708518518,23788.714285714286,2762.0,0,0,26.0,1,Medium,14,0.456,0.544,0.0,0.0,2026-04-25 17:11:05,4,4,4,0,2026-04-17 09:21:24,0.0
68698648,2026-04-17 09:20:02,,Open,Pothole,STATEN ISLAND,nan,40.53662383645062,-74.15461207264778,8.327123782592592,23788.714285714286,2762.0,0,0,31.3,1,Medium,14,0.687,0.157,0.094,0.063,2026-04-25 17:11:05,4,4,4,0,,
68703031,2026-04-17 09:08:27,2026-04-18 14:35:00,Closed,Pothole,BROOKLYN,nan,40.71261378549825,-73.94913218648492,8.335167764074074,5664.555555555556,6673.0,14,1,31.0,1,Medium,14,0.004,0.996,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-18 14:35:00,1.0
68704509,2026-04-17 08:56:58,2026-04-21 09:55:00,Closed,Pothole,BRONX,nan,40.81916263363138,-73.87981290417615,8.343142301111111,6677.6,6655.5,0,0,20.399999618530273,0,Low,30,0.999,0.001,0.0,0.0,2026-04-25 17:11:05,3,4,4,0,2026-04-21 09:55:00,4.0
68696713,2026-04-17 08:56:42,2026-04-17 08:56:42,Closed,Pothole,MANHATTAN,nan,40.7713904523201,-73.95043032980328,8.343327486296296,16591.571428571428,6876.0,4,0,31.299999237060547,1,Medium,14,0.002,0.997,0.0,0.0,2026-04-25 17:11:05,0,4,4,1,2026-04-17 08:56:42,0.0
68703033,2026-04-17 08:50:00,,Pending,Pothole,QUEENS,nan,40.76197072257963,-73.92538165997419,8.347980264074074,4959.1547619047615,4660.0,17,0,27.0,0,Low,30,0.735,0.265,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,,
68706882,2026-04-17 08:39:43,2026-04-17 16:54:00,Closed,Pothole,QUEENS,nan,40.59924332746669,-73.75248426592958,8.355121467777778,4959.1547619047615,4660.0,9,0,24.700000762939453,0,Low,30,0.913,0.087,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 16:54:00,0.0
68706884,2026-04-17 08:02:27,2026-04-17 08:02:27,Closed,Pothole,BRONX,nan,40.89856485840039,-73.85865322294433,8.381001097407408,6677.6,6655.5,9,1,29.899999618530273,1,Medium,14,0.003,0.997,0.0,0.0,2026-04-25 17:11:05,3,4,4,1,2026-04-17 08:02:27,0.0
68698186,2026-04-17 07:09:56,2026-04-17 07:09:56,Closed,Pothole,QUEENS,nan,40.73177902884212,-73.77010866842208,8.417471004814814,4959.1547619047615,4660.0,5,1,23.0,0,Low,30,0.95,0.049,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 07:09:56,0.0
68701553,2026-04-17 07:03:04,,Open,Pothole,BROOKLYN,nan,40.68794532805889,-73.98140128335098,8.422239523333333,5664.555555555556,6673.0,43,0,49.6,1,Medium,14,0.504,0.248,0.149,0.099,2026-04-25 17:11:05,1,4,4,1,,
68698663,2026-04-17 06:30:22,2026-04-18 18:23:00,Closed,Pothole,BROOKLYN,nan,40.58957257336781,-73.9839022169243,8.444947856666667,5664.555555555556,6673.0,5,0,27.0,1,Medium,14,0.178,0.821,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-18 18:23:00,1.0
68700141,2026-04-17 06:21:34,,Open,Pothole,BRONX,nan,40.836793833484165,-73.8466779881566,8.451058967777778,6677.6,6655.5,7,0,29.5,1,Medium,14,0.705,0.147,0.088,0.059,2026-04-25 17:11:05,3,4,4,1,,
68700153,2026-04-17 05:43:01,,Pending,Pothole,QUEENS,nan,40.74478208021145,-73.93260783965736,8.477829801111112,4959.1547619047615,4660.0,17,0,30.200000762939453,1,Medium,14,0.025,0.975,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,,
68704028,2026-04-17 05:26:31,2026-04-17 21:15:00,Closed,Pothole,QUEENS,nan,40.68913311308625,-73.82085332728514,8.489288134444445,4959.1547619047615,4660.0,8,1,26.299999237060547,1,Medium,14,0.249,0.751,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 21:15:00,0.0
68693703,2026-04-17 01:29:29,2026-04-17 01:29:29,Closed,Pothole,QUEENS,nan,40.73177902884212,-73.77010866842208,8.653894615925926,4959.1547619047615,4660.0,5,1,23.0,0,Low,30,0.95,0.049,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 01:29:29,0.0
68694219,2026-04-17 01:28:11,2026-04-17 21:45:00,Closed,Pothole,QUEENS,nan,40.725476145414376,-73.76557731286611,8.654797393703703,4959.1547619047615,4660.0,31,1,29.5,1,Medium,14,0.017,0.983,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 21:45:00,0.0
68690803,2026-04-17 01:27:09,2026-04-17 01:27:09,Closed,Pothole,QUEENS,nan,40.69104664978981,-73.73922324000723,8.655514986296296,4959.1547619047615,4660.0,2,0,19.200000762939453,0,Low,30,0.995,0.005,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 01:27:09,0.0
68685350,2026-04-17 01:26:10,,Pending,Pothole,QUEENS,nan,40.70327874865508,-73.73620712128428,8.656197856666667,4959.1547619047615,4660.0,7,1,25.399999618530273,0,Low,30,0.673,0.326,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,,
68687872,2026-04-17 01:24:40,2026-04-17 01:24:40,Closed,Pothole,QUEENS,nan,40.705490887638646,-73.72788837873111,8.657239523333333,4959.1547619047615,4660.0,3,0,20.600000381469727,0,Low,30,0.765,0.235,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 01:24:40,0.0
68689829,2026-04-17 01:22:51,,Pending,Pothole,QUEENS,nan,40.68848534557373,-73.76582995965448,8.658501097407408,4959.1547619047615,4660.0,3,1,24.200000762939453,1,Medium,14,0.407,0.593,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,,
68694220,2026-04-17 01:22:13,2026-04-17 19:24:00,Closed,Pothole,QUEENS,nan,40.68625095400348,-73.76847358848285,8.658940912222223,4959.1547619047615,4660.0,1,1,22.200000762939453,0,Low,30,0.981,0.019,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 19:24:00,0.0
68693704,2026-04-17 01:20:00,2026-04-17 01:20:00,Closed,Pothole,QUEENS,nan,40.67948147234004,-73.7574034114413,8.660480264074074,4959.1547619047615,4660.0,11,0,29.799999237060547,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-17 01:20:00,0.0
68695659,2026-04-17 00:43:50,2026-04-18 12:25:00,Closed,Pothole,QUEENS,nan,40.76660679840425,-73.8911639196689,8.685596004814816,4959.1547619047615,4660.0,22,0,32.099998474121094,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 12:25:00,1.0
68685372,2026-04-17 00:09:39,,Open,Pothole,STATEN ISLAND,nan,40.60478726978076,-74.08446871017495,8.709334430740741,23788.714285714286,2762.0,5,1,44.8,1,Medium,14,0.552,0.224,0.134,0.09,2026-04-25 17:11:05,4,4,4,1,,
68692771,2026-04-16 23:28:44,,Open,Pothole,MANHATTAN,nan,40.79532613037451,-73.97128765081636,8.737748782592593,16591.571428571428,6876.0,50,1,62.8,2,High,7,0.372,0.314,0.188,0.126,2026-04-25 17:11:05,0,4,3,1,,
68685358,2026-04-16 23:26:20,,Open,Pothole,MANHATTAN,nan,40.787859442428896,-73.96744854194469,8.739415449259258,16591.571428571428,6876.0,4,0,33.5,1,Medium,7,0.665,0.167,0.1,0.067,2026-04-25 17:11:05,0,4,3,1,,
68687884,2026-04-16 23:24:59,2026-04-16 23:24:59,Closed,Pothole,MANHATTAN,nan,40.801352652225354,-73.96787537678244,8.74035294925926,16591.571428571428,6876.0,13,1,39.5,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-16 23:24:59,0.0
68686827,2026-04-16 23:24:05,,Pending,Pothole,QUEENS,nan,40.75903640272996,-73.88789511644337,8.740977949259259,4959.1547619047615,4660.0,13,0,31.0,1,Medium,14,0.002,0.998,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,,
68692762,2026-04-16 23:23:48,,Open,Pothole,QUEENS,nan,40.73905612370156,-73.81811009842293,8.741174708518518,4959.1547619047615,4660.0,6,0,24.9,0,Low,14,0.751,0.124,0.075,0.05,2026-04-25 17:11:05,2,4,3,1,,
68687873,2026-04-16 23:23:23,2026-04-16 23:23:23,Closed,Pothole,QUEENS,nan,40.7599300035456,-73.89845559346726,8.74146406037037,4959.1547619047615,4660.0,8,0,29.200000762939453,1,Medium,14,0.201,0.799,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-16 23:23:23,0.0
68692778,2026-04-16 23:21:13,,Open,Pothole,BRONX,nan,40.816535060010715,-73.92821792098728,8.74296869,6677.6,6655.5,16,1,50.9,2,High,14,0.491,0.255,0.153,0.102,2026-04-25 17:11:05,3,4,3,1,,
68690805,2026-04-16 23:13:55,2026-04-16 23:13:55,Closed,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,8.748038134444444,4959.1547619047615,4660.0,7,0,27.600000381469727,1,Medium,14,0.051,0.949,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-16 23:13:55,0.0
68689370,2026-04-16 23:12:17,2026-04-16 23:12:17,Closed,Pothole,QUEENS,nan,40.74754222956121,-73.8887553620472,8.749172393703704,4959.1547619047615,4660.0,30,1,30.399999618530273,1,Medium,14,0.002,0.998,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-16 23:12:17,0.0
68698187,2026-04-16 22:59:34,2026-04-17 22:10:00,Closed,Pothole,MANHATTAN,nan,40.74277264647343,-73.98659703808624,8.758003412222223,16591.571428571428,6876.0,23,1,39.900001525878906,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-17 22:10:00,0.0
68705443,2026-04-16 22:58:13,2026-04-17 21:45:00,Closed,Pothole,MANHATTAN,nan,40.74345077438843,-73.9881919930764,8.758940912222222,16591.571428571428,6876.0,16,1,41.0,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-17 21:45:00,0.0
68701094,2026-04-16 22:56:35,2026-04-17 20:50:00,Closed,Pothole,MANHATTAN,nan,40.74972471150874,-73.98362170473887,8.760075171481482,16591.571428571428,6876.0,44,1,40.099998474121094,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-17 20:50:00,0.0
68706885,2026-04-16 22:55:35,2026-04-17 19:20:00,Closed,Pothole,MANHATTAN,nan,40.75034221521698,-73.98317401491664,8.760769615925925,16591.571428571428,6876.0,39,0,40.400001525878906,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-17 19:20:00,0.0
68698188,2026-04-16 22:54:49,2026-04-17 18:50:00,Closed,Pothole,MANHATTAN,nan,40.75034221521698,-73.98317401491664,8.761302023333334,16591.571428571428,6876.0,39,0,40.400001525878906,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-17 18:50:00,0.0
68706886,2026-04-16 22:52:53,2026-04-17 17:10:00,Closed,Pothole,MANHATTAN,nan,40.74647771285205,-73.9838967845674,8.762644615925925,16591.571428571428,6876.0,23,1,41.099998474121094,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-17 17:10:00,0.0
68684885,2026-04-16 22:08:40,2026-04-16 22:08:40,Closed,Pothole,MANHATTAN,nan,40.76671457146749,-73.98287746335355,8.793350634444444,16591.571428571428,6876.0,36,0,39.20000076293945,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-16 22:08:40,0.0
68694221,2026-04-16 22:01:49,2026-04-17 20:45:00,Closed,Pothole,QUEENS,nan,40.7599300035456,-73.89845559346726,8.798107578888889,4959.1547619047615,4660.0,8,0,25.700000762939453,0,Low,30,0.652,0.347,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-17 20:45:00,0.0
68688382,2026-04-16 22:00:07,,Open,Pothole,MANHATTAN,nan,40.760155903408695,-73.99879796685204,8.799288134444444,16591.571428571428,6876.0,22,1,62.8,2,High,7,0.372,0.314,0.189,0.126,2026-04-25 17:11:05,0,4,3,1,,
68694228,2026-04-16 21:55:30,,Open,Pothole,MANHATTAN,nan,40.748891258441795,-74.00702330623152,8.802494152962963,16591.571428571428,6876.0,15,0,62.8,2,High,7,0.372,0.314,0.189,0.126,2026-04-25 17:11:05,0,4,3,1,,
68693724,2026-04-16 21:54:33,2026-04-16 21:54:33,Closed,Pothole,MANHATTAN,nan,40.75958880689541,-73.96805073559709,8.803153875185185,16591.571428571428,6876.0,21,0,37.79999923706055,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-16 21:54:33,0.0
68695666,2026-04-16 21:54:32,,Open,Pothole,MANHATTAN,nan,40.74649255468646,-74.00132449156148,8.803165449259259,16591.571428571428,6876.0,14,0,60.2,2,High,7,0.398,0.301,0.181,0.12,2026-04-25 17:11:05,0,4,3,1,,
68692774,2026-04-16 21:33:18,,Open,Pothole,BROOKLYN,nan,40.62256612755413,-73.99798633216908,8.81791081962963,5664.555555555556,6673.0,16,1,49.7,1,Medium,14,0.503,0.249,0.149,0.099,2026-04-25 17:11:05,1,4,3,1,,
68687894,2026-04-16 21:20:09,2026-04-16 21:20:09,Closed,Pothole,BRONX,nan,40.85495985207665,-73.90396414572365,8.827042764074074,6677.6,6655.5,16,1,32.20000076293945,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,3,4,3,1,2026-04-16 21:20:09,0.0
68695667,2026-04-16 20:19:29,,Open,Pothole,MANHATTAN,nan,40.768485842587054,-73.95550115799429,8.869172393703703,16591.571428571428,6876.0,10,0,49.5,1,Medium,7,0.505,0.248,0.149,0.099,2026-04-25 17:11:05,0,4,3,1,,
68689832,2026-04-16 19:52:43,2026-04-18 08:00:00,Closed,Pothole,QUEENS,nan,40.70299771958722,-73.91106809219384,8.887760356666666,4959.1547619047615,4660.0,14,1,28.0,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-18 08:00:00,1.0
68691303,2026-04-16 19:38:33,2026-04-18 13:38:00,Closed,Pothole,MANHATTAN,nan,40.70579324370505,-74.00387005930732,8.89759831962963,16591.571428571428,6876.0,8,1,36.79999923706055,1,Medium,14,0.0,0.999,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-18 13:38:00,1.0
68686830,2026-04-16 19:32:35,2026-04-19 20:22:00,Closed,Pothole,QUEENS,nan,40.74519919330473,-73.90859018646765,8.901741838148148,4959.1547619047615,4660.0,9,0,28.399999618530273,1,Medium,14,0.006,0.994,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-19 20:22:00,3.0
68691307,2026-04-16 19:12:03,2026-04-18 15:27:00,Closed,Pothole,BROOKLYN,nan,40.61627516312267,-73.9386195306874,8.916001097407408,5664.555555555556,6673.0,1,1,19.600000381469727,0,Low,30,0.998,0.002,0.0,0.0,2026-04-25 17:11:05,1,4,3,1,2026-04-18 15:27:00,1.0
68692775,2026-04-16 18:46:00,,Open,Pothole,BROOKLYN,nan,40.67910985742824,-73.8806133205528,8.934091375185185,5664.555555555556,6673.0,17,0,49.8,1,Medium,14,0.502,0.249,0.149,0.1,2026-04-25 17:11:05,1,4,3,1,,
68688391,2026-04-16 18:37:08,,Open,Pothole,BRONX,nan,40.88556908592054,-73.91876212877358,8.940248782592592,6677.6,6655.5,0,0,11.0,0,Low,14,0.89,0.055,0.033,0.022,2026-04-25 17:11:05,3,4,3,0,,
68684872,2026-04-16 18:30:06,2026-04-16 18:30:06,Closed,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,8.945133041851852,4959.1547619047615,4660.0,7,0,26.299999237060547,1,Medium,14,0.192,0.807,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-16 18:30:06,0.0
68689834,2026-04-16 18:28:16,2026-04-18 08:55:00,Closed,Pothole,QUEENS,nan,40.69335210250701,-73.90040331190272,8.94640619,4959.1547619047615,4660.0,4,1,23.200000762939453,0,Low,30,0.98,0.02,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-18 08:55:00,1.0
68686360,2026-04-16 18:21:27,2026-04-16 18:21:27,Closed,Pothole,MANHATTAN,nan,40.76399117644479,-73.95878196601016,8.951139986296296,16591.571428571428,6876.0,20,1,38.20000076293945,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-16 18:21:27,0.0
68693725,2026-04-16 18:17:41,2026-04-16 18:17:41,Closed,Pothole,MANHATTAN,nan,40.762179295833846,-73.96612906924031,8.953755727037038,16591.571428571428,6876.0,36,0,37.5,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-16 18:17:41,0.0
68690824,2026-04-16 18:01:03,2026-04-16 18:01:03,Closed,Pothole,BRONX,nan,40.87616647519668,-73.88150702155092,8.965306652962964,6677.6,6655.5,13,1,31.600000381469727,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,3,4,3,1,2026-04-16 18:01:03,0.0
68686844,2026-04-16 17:52:32,2026-04-18 18:25:00,Closed,Pothole,BROOKLYN,nan,40.57750093783054,-73.94726237726353,8.971221004814815,5664.555555555556,6673.0,1,0,20.100000381469727,0,Low,30,0.999,0.001,0.0,0.0,2026-04-25 17:11:05,1,4,3,1,2026-04-18 18:25:00,2.0
68710793,2026-04-16 17:34:50,2026-04-18 15:43:00,Closed,Pothole,BROOKLYN,nan,40.6682774463096,-73.92004692733836,8.983512671481481,5664.555555555556,6673.0,29,0,30.700000762939453,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,1,4,3,1,2026-04-18 15:43:00,1.0
68691320,2026-04-16 17:04:30,2026-04-17 08:14:00,Closed,Pothole,STATEN ISLAND,nan,40.540587527713186,-74.2215341962543,9.004577486296297,23788.714285714286,2762.0,2,0,29.100000381469727,1,Medium,14,0.002,0.998,0.0,0.0,2026-04-25 17:11:05,4,4,3,1,2026-04-17 08:14:00,0.0
68692770,2026-04-16 16:58:58,2026-04-16 21:54:00,Closed,Pothole,QUEENS,HORACE HARDING EXPRESSWAY,40.70902092831979,-73.86918344879886,9.00842007888889,4959.1547619047615,4660.0,10,1,30.299999237060547,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-16 21:54:00,0.0
68686840,2026-04-16 16:57:39,,Open,Pothole,MANHATTAN,nan,40.798470997616064,-73.96900364497259,9.00933443074074,16591.571428571428,6876.0,10,1,49.6,1,Medium,7,0.504,0.248,0.149,0.099,2026-04-25 17:11:05,0,4,3,1,,
68693731,2026-04-16 16:54:41,2026-04-16 16:54:41,Closed,Pothole,BROOKLYN,nan,40.676448835455936,-73.86453897126174,9.011394615925926,5664.555555555556,6673.0,13,0,29.600000381469727,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,1,4,3,1,2026-04-16 16:54:41,0.0
68688379,2026-04-16 16:39:02,2026-04-18 11:50:00,Closed,Pothole,QUEENS,nan,40.7198699829464,-73.82323104632292,9.022262671481482,4959.1547619047615,4660.0,1,1,17.399999618530273,0,Low,30,0.998,0.002,0.0,0.0,2026-04-25 17:11:05,2,4,3,1,2026-04-18 11:50:00,1.0
68687886,2026-04-16 16:34:44,2026-04-16 16:34:44,Closed,Pothole,MANHATTAN,nan,40.74702220490454,-74.00465199781137,9.025248782592593,16591.571428571428,6876.0,12,0,38.20000076293945,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,3,1,2026-04-16 16:34:44,0.0
68695668,2026-04-16 16:32:50,,Open,Pothole,MANHATTAN,nan,40.83169432868735,-73.94925434849979,9.026568227037037,16591.571428571428,6876.0,16,1,62.9,2,High,7,0.371,0.315,0.189,0.126,2026-04-25 17:11:05,0,4,3,1,,
68691308,2026-04-16 16:19:20,,Open,Pothole,BROOKLYN,nan,40.6768082697723,-73.9557497994442,9.035943227037038,5664.555555555556,6673.0,7,1,28.5,1,Medium,14,0.715,0.142,0.085,0.057,2026-04-25 17:11:05,1,4,3,1,,
68686346,2026-04-16 16:19:09,2026-04-16 16:19:09,Closed,Pothole,STATEN ISLAND,nan,40.56152224988719,-74.1718512388755,9.036070541851851,23788.714285714286,2762.0,15,1,38.900001525878906,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,4,4,3,1,2026-04-16 16:19:09,0.0
68686837,2026-04-16 16:17:19,,Open,Pothole,QUEENS,nan,40.74686621387203,-73.87715718963072,9.03734369,4959.1547619047615,4660.0,30,0,49.0,1,Medium,14,0.51,0.245,0.147,0.098,2026-04-25 17:11:05,2,4,3,1,,
68695656,2026-04-16 16:09:42,,Open,Pothole,STATEN ISLAND,nan,40.555480204110104,-74.16484710477593,9.042633041851852,23788.714285714286,2762.0,2,0,36.9,1,Medium,14,0.631,0.184,0.111,0.074,2026-04-25 17:11:05,4,4,3,1,,
68690800,2026-04-16 16:08:15,2026-04-16 16:08:15,Closed,Pothole,STATEN ISLAND,nan,40.56029031513674,-74.16592065392997,9.043639986296297,23788.714285714286,2762.0,8,1,35.5,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,4,4,3,1,2026-04-16 16:08:15,0.0
68687870,2026-04-16 16:07:03,2026-04-16 16:07:03,Closed,Pothole,STATEN ISLAND,nan,40.55734744941992,-74.1662156412323,9.04447331962963,23788.714285714286,2762.0,0,0,27.200000762939453,1,Medium,14,0.023,0.977,0.0,0.0,2026-04-25 17:11:05,4,4,3,0,2026-04-16 16:07:03,0.0
68693700,2026-04-16 16:04:26,2026-04-16 16:04:26,Closed,Pothole,STATEN ISLAND,nan,40.542673015701205,-74.16476514032898,9.04629044925926,23788.714285714286,2762.0,10,1,38.79999923706055,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,4,4,3,1,2026-04-16 16:04:26,0.0
68686847,2026-04-16 15:56:29,2026-04-18 18:20:00,Closed,Pothole,BROOKLYN,nan,40.66549005068361,-73.91062427130956,9.051811282592592,5664.555555555556,6673.0,29,1,31.0,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,1,4,3,1,2026-04-18 18:20:00,2.0
68691297,2026-04-16 15:52:23,,Open,Pothole,STATEN ISLAND,nan,40.60100232643974,-74.076437056204,9.054658504814816,23788.714285714286,2762.0,4,1,42.2,1,Medium,14,0.578,0.211,0.127,0.084,2026-04-25 17:11:05,4,4,3,1,,
68691298,2026-04-16 15:50:13,,Open,Pothole,STATEN ISLAND,nan,40.60843514912259,-74.15543745945998,9.056163134444445,23788.714285714286,2762.0,9,1,55.6,2,High,14,0.444,0.278,0.167,0.111,2026-04-25 17:11:05,4,4,3,1,,
68684869,2026-04-16 15:48:58,2026-04-16 15:48:58,Closed,Pothole,STATEN ISLAND,nan,40.60962597583542,-74.14954445343776,9.05703119,23788.714285714286,2762.0,26,1,38.900001525878906,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,4,4,3,1,2026-04-16 15:48:58,0.0
68688368,2026-04-16 15:47:35,,Open,Pothole,STATEN ISLAND,nan,40.60772398818237,-74.14729647569187,9.057991838148148,23788.714285714286,2762.0,8,1,52.9,2,High,14,0.471,0.264,0.159,0.106,2026-04-25 17:11:05,4,4,3,1,,
